ID,Name,Latitude,Longitude,Phone,Email,Address,Web,Categoria
67832,Hostal Biarritz,40.416631200000,-3.701691500000,(+34) 91 521 92 12 ,hostalbiarritz@hotmail.com,"Victoria, 2-2º",http://www.esmadrid.com/alojamientos/hostal-biarritz,alojamientos
67731,Dom&iacute;nguez,40.424398000000,-3.700579300000,(+34) 91 532 15 47,,"Santa Brígida, 1-1º ",http://www.esmadrid.com/alojamientos/dominguez,alojamientos
67730,Aresol,40.416888300000,-3.705173300000,(+34) 91 521 58 67,,"Arenal , 6-3º",http://www.esmadrid.com/alojamientos/aresol,alojamientos
67725,Pensi&oacute;n Corbero,40.414172800000,-3.696228600000,(+34) 91 429 93 09,,"Cervantes, 34",http://www.esmadrid.com/alojamientos/pension-corbero,alojamientos
67726,Hostal del Pez Azul,40.423374800000,-3.704876400000,(+34) 91 532 47 45,,"Pez, 9-1º-D",http://www.esmadrid.com/alojamientos/hostal-del-pez-azul,alojamientos
67727,Florida,40.412842600000,-3.703950600000,(+34) 91 429 83 32,,"Doctor Cortezo, 15-3º D",http://www.esmadrid.com/alojamientos/florida,alojamientos
67728,Hispalense,40.417543400000,-3.708637300000,(+34) 91 542 18 52,info@hostalhispalense.es ,"Fuentes, 12, 2º izq",http://www.esmadrid.com/alojamientos/hispalense,alojamientos
67724,Hostal Chelo,40.421233800000,-3.700461800000,(+34) 91 532 70 33,reservas@chelo.com,"Hortaleza , 17-3º I",http://www.esmadrid.com/alojamientos/hostal-chelo,alojamientos
67831,Pensi&oacute;n Barja,40.422206600000,-3.703083300000,(+34) 91 521 04 64,pensionbarja@gmail.com ,"Puebla, 14-3º D",http://www.esmadrid.com/alojamientos/pension-barja,alojamientos
67786,Pensi&oacute;n Cartagenera,40.422206600000,-3.703083300000,(+34) 91 531 56 44,,"La puebla, 14-1º",http://www.esmadrid.com/alojamientos/pension-cartagenera,alojamientos
67241,Casa de Huespedes Casillas,40.420583100000,-3.700897100000,(+34) 91 522 41 16,info@hostalcasillas.es,"Hortaleza, 4-4º D",http://www.esmadrid.com/alojamientos/casa-huespedes-casillas,alojamientos
67723,Pensi&oacute;n Casado,40.412369300000,-3.701360900000,(+34) 91 369 36 30,,"Magdalena, 19-2º I",http://www.esmadrid.com/alojamientos/pension-casado,alojamientos
67785,Pensi&oacute;n Berti,40.420612500000,-3.700878700000,(+34) 918 27 56 71,,"Hortaleza, 7",http://www.esmadrid.com/alojamientos/pension-berti,alojamientos
67722,Hostal Bah&iacute;a Madrid,40.414920700000,-3.703192700000,(+34) 91 522 98 46,info@hostalbahiamadrid.com,"Carretas, 31, 2º-I",http://www.esmadrid.com/alojamientos/hostal-bahia-madrid,alojamientos
67240,Pensi&oacute;n Numancia,40.434940700000,-3.705209200000,(+34)  91 448 20 74,info@pensionnumancia.es,"Fernández de los Ríos, 3º-4º I",http://www.esmadrid.com/alojamientos/pension-numancia,alojamientos
67828,Alaska,40.415895200000,-3.702363000000,(+34) 91 524 92 08,hostalalaska@hotmail.com,"Espoz y Mina, 7-4º dch",http://www.esmadrid.com/alojamientos/alaska,alojamientos
67829,Angelines,40.433372000000,-3.716813100000,(+34) 91 543 56 40,info@hostalangelines.com,"Hilarión Eslava, 12-bajo",http://www.esmadrid.com/alojamientos/angelines,alojamientos
67720,Pensi&oacute;n Adeco,40.421794500000,-3.701032000000,(+34) 91 544 70 08,pensionadeco@hotmail.com,"Fuencarral, 27-2º",http://www.esmadrid.com/alojamientos/pension-adeco,alojamientos
67239,Ilunion Hotels Atrium,40.447567400000,-3.655261200000,(+34) 91 398 38 70,,"Emilio Vargas, 3 y 5",http://www.esmadrid.com/alojamientos/ilunion-hotels-atrium,alojamientos
67719,Jard&iacute;n Real de Mirasierra ,40.489281500000,-3.714098100000,(+34) 91 727 76 09,,"La Masó, 83",http://www.esmadrid.com/alojamientos/jardin-real-mirasierra,alojamientos
67716,NH Las Tablas,40.498427200000,-3.664821700000,(+34) 91 718 69 99 ,nhlastablas@nh-hotels.com,"Burgos, 131",http://www.esmadrid.com/alojamientos/nh-las-tablas,alojamientos
67717,Compostela Suites,40.447671200000,-3.580304100000,(+34) 91 748 00 90 ,info@compostelasuites.com,"Zambrana, 4",http://www.esmadrid.com/alojamientos/compostela-suites,alojamientos
67827,Los Coronales,40.466579000000,-3.590116700000,(+34) 91 748 15 45 ,reservas@hostalcoronales.com,"Briones, 38",http://www.esmadrid.com/alojamientos/los-coronales,alojamientos
67718,Apartamentos Madrid,40.408979000000,-3.691728000000,(+34) 628 21 67 66,info@apartamentosmadrid.com,"Atocha, 19-1 izq",http://www.esmadrid.com/alojamientos/apartamentos-madrid,alojamientos
67715,Rosewood Villa Magna,40.429951500000,-3.688152500000,(+34) 91 587 12 34,villamagna@rosewoodhotels.com,"Castellana, 22",http://www.esmadrid.com/alojamientos/rosewood-villa-magna,alojamientos
67826,Hotel Eco V&iacute;a Lusitana,40.372605200000,-3.742279100000,(+34) 91 511 03 80,ecovialusitana@ecohoteles.com,"Secoya, 2",http://www.esmadrid.com/alojamientos/hotel-eco-via-lusitana,alojamientos
67825,Eurostars Madrid Tower,40.476741677704,-3.687930107117,(+34) 91 334 27 00 ,reservations@eurostarsmadridtower.com,"de la Castellana, 259 B",http://www.esmadrid.com/alojamientos/eurostars-madrid-tower,alojamientos
67714,Petit Palace Mayor-Plaza,40.415985700000,-3.709079900000,(+34) 91 542 69 99,mayor@petitpalace.com,"Mayor, 46",http://www.esmadrid.com/alojamientos/petit-palace-mayor-plaza,alojamientos
67238,Hostal Odesa,40.421948000000,-3.699803700000,(+34) 915 21 03 38,,"Hortaleza, 38",http://www.esmadrid.com/alojamientos/hostal-odesa,alojamientos
67784,Hostal Dos Naciones,40.413470000000,-3.704800400000,(+34) 91 369 35 42,info@hostaldosnaciones.com,"Conde de Romanones, 8",http://www.esmadrid.com/alojamientos/hostal-dos-naciones,alojamientos
67713,Hotel Julia,40.434200000000,-3.632720000000,(+34) 91 440 12 17 ,madrid@hoteljulia.es,"Julián Camarillo, 9",http://www.esmadrid.com/alojamientos/hotel-julia,alojamientos
67824,Hilton Madrid Airport,40.452180440898,-3.585748672485,(+34) 91 153 40 00  ,info.madridairport@hilton.com,"De la Hispanidad, 2-4",http://www.esmadrid.com/alojamientos/hilton-madrid-airport,alojamientos
67822,Maydrit,40.451400000000,-3.593112000000,(+34) 91 196 92 00,reservasmaydrit@h-santos.es,"Piragua, 1",http://www.esmadrid.com/alojamientos/maydrit-airport,alojamientos
67237,Apartamentos Ram&oacute;n de la Cruz,40.428963000000,-3.680408000000,(+34) 91 781 15 97,info@ramondelacruz41.com,"Ramón de la Cruz, 41",http://www.esmadrid.com/alojamientos/apartamentos-ramon-de-la-cruz,alojamientos
67783,B &amp; B Hotel Madrid Airport,40.447682100000,-3.548858300000,(+34) 91 748 16 57,hotel.madridairportt1t2t3@hotelbb.com,"Aragón, 402",http://www.esmadrid.com/alojamientos/b-b-hotel-madrid-airport,alojamientos
67782,Ibis Calle Alcal&aacute; Hotel,40.439394200000,-3.626450600000,(+34) 91 375 90 43 ,H3312@ACCOR.COM,"Valentin Beato, 20",http://www.esmadrid.com/alojamientos/ibis-madrid-alcala-hotel,alojamientos
67781,Eco Alcal&aacute; Suites,40.437748000000,-3.631643000000,(+34) 91 440 10 54,alcalasuites@ecohoteles.com,"Santa Leonor, 24",http://www.esmadrid.com/alojamientos/eco-alcala-suites,alojamientos
67780,Suites Viena,40.424830000000,-3.714895000000,(+34) 91 758 36 05 ,reservas@suitesviena.es,"Juan Álvarez Mendizábal, 17",http://www.esmadrid.com/alojamientos/suites-viena,alojamientos
67779,Hostal Colors Host,40.422638000000,-3.700828000000,(+34) 91 521 46 46,,"Fuencarral, 39 4ºizd",http://www.esmadrid.com/alojamientos/hostal-colors-host,alojamientos
67712,Adri&aacute; Santa Ana,40.415174600000,-3.701278100000,(+34) 91 521 13 39,info@hostaladriasantaana.com,"Nuñez del Arce, 15, 3º",http://www.esmadrid.com/alojamientos/adria-santa-ana,alojamientos
67226,Armesto,40.414906000000,-3.696927000000,(+34) 91 429 90 31,reservas@hostalarmesto.com,"San Agustín, 6, 1º D",http://www.esmadrid.com/alojamientos/armesto,alojamientos
67777,Barcel&oacute; Castellana Norte,40.488415100000,-3.668730800000,(+34) 902 10 10 01,castellananorte@barcelo.com,"Manoteras, 20",http://www.esmadrid.com/alojamientos/barcelo-castellana-norte,alojamientos
67776,Room Mate Laura,40.418630000000,-3.707330000000,(+34) 91 701 16 70,laura@room-matehotels.com,"de Trujillos, 3",http://www.esmadrid.com/alojamientos/room-mate-laura,alojamientos
67821,Hostal la Fontana ,40.420834000000,-3.702205000000,(+34) 91 521 84 49 ,info@hostallafontana.com,"de Valverde , 6, 1º",http://www.esmadrid.com/alojamientos/hostal-la-fontana,alojamientos
67710,Pizarro,40.423130000000,-3.705918000000,(+34) 91 531 91 58,info@hostalpizarro.eu,"Pizarro, 14",http://www.esmadrid.com/alojamientos/pizarro,alojamientos
67711,Hostal Puerta del Sol,40.416996000000,-3.702731000000,(+34) 91 522 51 26 ,booking@hostalpuertadelsol.com,"Puerta del Sol, 14-4º",http://www.esmadrid.com/alojamientos/hostal-puerta-del-sol,alojamientos
67709,Room Mate &Oacute;scar ,40.420658600000,-3.699197500000,(+34) 91 701 11 73,oscar@room-matehotels.com,"Pedro Zerolo , 12",http://www.esmadrid.com/alojamientos/room-mate-oscar,alojamientos
67775,Cats Hostel Madrid Sol,40.413143000000,-3.701653000000,(+34) 91 369 28 07,madridsol@catshostels.com,"de los Cañizares, 6",http://www.esmadrid.com/alojamientos/cats-hostel-madrid-sol,alojamientos
67232,San Ferm&iacute;n,40.370390000000,-3.688983000000,(+34) 91 792 08 97 ,albergue@san-fermin.org,"Fueros, 36",http://www.esmadrid.com/alojamientos/san-fermin,alojamientos
67234,Hostel Los Amigos,40.417873200000,-3.708136700000,(+34) 91 559 24 72,,"Arenal, 26, 3º Izq",http://www.esmadrid.com/alojamientos/hostel-amigos,alojamientos
67235,Albergue MuchoMadrid,40.422250000000,-3.709113000000,(+34) 91 559 2350 ,reservas@muchomadrid.com,"Gran Vía 59, 7ºdr",http://www.esmadrid.com/alojamientos/albergue-muchomadrid,alojamientos
67814,Apartamentos Juan Bravo,40.432211600000,-3.674263200000,(+34) 91 402 98 00,juanbravo@apartamentos-jb.com,"Juan Bravo, 58",http://www.esmadrid.com/alojamientos/apartamentos-juan-bravo,alojamientos
67818,Albergue Internacional Posada de Huertas,40.413740000000,-3.699392000000,(+34) 91 429 55 26,info@posadadehuertas.com,"Huertas, 21",http://www.esmadrid.com/alojamientos/albergue-internacional-posada-de-huertas,alojamientos
67231,Cats Chill Out Hostel,40.411934000000,-3.702172000000,(+34) 91 506 48 40,info@madhostel.com ,"De la Cabeza, 24",http://www.esmadrid.com/alojamientos/cats-chill-out-hostel,alojamientos
67820,Albergue Barbieri International,40.421430000000,-3.698045000000,(+34) 91 531 02 58,booking@barbieriinternational.com,"Barbieri, 15, 2º",http://www.esmadrid.com/alojamientos/albergue-barbieri-international,alojamientos
67215,Residencia Universitaria Cardenal Spinola,40.444119500000,-3.714204900000,(+34) 91 533 14 05 ,residencia@residenciauniversitariaspinolamadrid.es,"General Rodrigo, 11",http://www.esmadrid.com/alojamientos/residencia-universitaria-cardenal-spinola,alojamientos
67212,Residencia U. Nuestra Se&ntilde;ora del Rosario,40.429317000000,-3.686831300000,(+34) 91 435 60 13 , resimadrid@gmail.com,"Don ramón de la Cruz, 4",http://www.esmadrid.com/alojamientos/residencia-u-nuestra-senora-del-rosario,alojamientos
67213,Residencia U. Siervas del Sagrado Coraz&oacute;n,40.468110000000,-3.670696000000,(+34) 91 766 46 89,info@residenciasagradoscorazones.com,"Cardenal Marcelo Spínola, 40",http://www.esmadrid.com/alojamientos/residencia-u-siervas-del-sagrado-corazon,alojamientos
67214,Residencia Universitaria Virgen de las Nieves,40.461620000000,-3.697949000000,(+34) 91 559 99 52,residenciavirgennieves@gmail.com,"Bravo Murillo, 297-p 2",http://www.esmadrid.com/alojamientos/residencia-universitaria-virgen-de-las-nieves,alojamientos
67216,Apartamentos Centro Col&oacute;n,40.425290000000,-3.692233000000,(+34) 91 349 00 00 , reservas@apartahotel-centro-colon.es,"Maques de la Ensenada, 16",http://www.esmadrid.com/alojamientos/apartamentos-centro-colon,alojamientos
67218,Residencia Universitaria Mar&iacute;a Inmaculada,40.442825100000,-3.698872900000,(+34) 91 442 60 11,resiponzano@yahoo.es,"Ponzano, 66",http://www.esmadrid.com/alojamientos/residencia-universitaria-maria-inmaculada,alojamientos
67230,Aparthotel Serrano Recoletos,40.423060000000,-3.690676000000,(+34) 91 431 91 00,info@apart-hotelserranorecoletos.com,"Villanueva , 2",http://www.esmadrid.com/alojamientos/aparthotel-serrano-recoletos,alojamientos
67229,Apartamentos Olano,40.445118000000,-3.672570000000,(+34) 91 519 15 20,info@apartamentosolano.es,"Ros de Olano, 2",http://www.esmadrid.com/alojamientos/apartamentos-olano,alojamientos
67228,Apartamentos Principe 11,40.415874000000,-3.700367000000,(+34) 91 429 44 70,reservas@atprincipe11.com ,"principe , 11",http://www.esmadrid.com/alojamientos/apartamentos-principe-11,alojamientos
67227,Apartamentos Goya 75,40.425160000000,-3.678654000000,(+34) 91 435 63 46,info@apartamentosgoya75.com,"General Pardiñas, 13",http://www.esmadrid.com/alojamientos/apartamentos-goya-75,alojamientos
67224,The Pavilions Madrid,40.427079362067,-3.691411614418,(+34) 91 310 75 00,Info.madrid@pavilionshotels.com,"Amador de los Ríos, 3",http://www.esmadrid.com/alojamientos/pavilions-madrid,alojamientos
67223,Residencia U. Instituci&oacute;n del Divino Maestro,40.426230000000,-3.708466000000,(+34)  91 531 08 98,informacion@instituciondeldivinomaestro.es,"San Vicente Ferrer, 82",http://www.esmadrid.com/alojamientos/residencia-u-institucion-del-divino-maestro,alojamientos
67222,Residencias de Postgraduados P&iacute;o XI y Le&oacute;n XIII,40.444874000000,-3.719954000000,(+34)  91 514 17 09,secretaria@residenciapioxi.es,"Juan XXIII, 3",http://www.esmadrid.com/alojamientos/residencia-de-postgraduados-pio-xi-y-leon-xiii,alojamientos
67220,Stylish city aparhotel,40.443140000000,-3.674407000000,(+34) 634259009 ,alejandro_groizard@yahoo.com ,"Luis Cabrera, 37",http://www.esmadrid.com/alojamientos/stylish-city-aparhotel,alojamientos
67219,Residencia Universitaria Augustinus-Nebrija,40.439056000000,-3.715409000000,(+34) 91 452 11 50,residencias@nebrija.es,"Cea Bermúdez, 59",http://www.esmadrid.com/alojamientos/residencia-universitaria-augustinus-nebrija,alojamientos
67707,Apartahotel VP El Madro&ntilde;o,40.435055000000,-3.676410000000,(+34) 91 562 52 92 ,md@vphoteles.com,"del General Díaz Porlier, 101",http://www.esmadrid.com/alojamientos/apartahotel-vp-madrono,alojamientos
67205,Residencia Universitaria Sant&iacute;sima Trinidad,40.440674000000,-3.640028000000,(+34) 91 406 15 29,trini@anayfran.com,"Arturo Soria, 28",http://www.esmadrid.com/alojamientos/residencia-universitaria-santisima-trinidad,alojamientos
67196,Residencia Universitaria G&oacute;mez-Pardo,40.443055900000,-3.701118600000,(+34) 91 441 79 21 ,residencia@fgomezpardo.es ,"Cristobal Bordiú, 30 bis",http://www.esmadrid.com/alojamientos/residencia-universitaria-gomez-pardo,alojamientos
67195,Colegio Mayor Jaime del Amo,40.445950000000,-3.722282000000,(+34) 91 554 08 04  ,secretaria@jaimedelamo.org,"Gregorio del Amo, 5",http://www.esmadrid.com/alojamientos/colegio-mayor-jaime-del-amo,alojamientos
67194,Club Universitario,40.436607000000,-3.693704000000,(+34) 639 213 441,club.universitario@yahoo.com,"García de Paredes, 78",http://www.esmadrid.com/alojamientos/club-universitario,alojamientos
67193,Colegio Mayor Xim&eacute;nez de Cisneros,40.435673000000,-3.727911000000,(+34) 91 394 10 06,cmucisneros.comunicacion@gmail.com,"Séneca, 8",http://www.esmadrid.com/alojamientos/colegio-mayor-ximenez-de-cisneros,alojamientos
67192,Centro Universitario Castilla,40.442292400000,-3.689877200000,(+34) 91 345 59 58,cucastilla@gmail.com,"Calle Vitruvio, 3",http://www.esmadrid.com/alojamientos/centro-universitario-castilla,alojamientos
67191,Colegio Mayor Aquinas,40.452671400000,-3.721471700000,(+34) 91 543 88 00,director@cmaquinas.com,"Leonardo Prieto Castro, 6",http://www.esmadrid.com/alojamientos/colegio-mayor-aquinas,alojamientos
67189,Colegio Mayor P&iacute;o XII,40.444874000000,-3.719954000000,(+34) 91 514 17 11,info@colegiomayorpioxii.es,"Juan XXIII, 3",http://www.esmadrid.com/alojamientos/colegio-mayor-pio-xii,alojamientos
67197,Residencia de Estudiantes EASO,40.422100000000,-3.708881000000,(+34) 91 542 31 83 ,info@easo.es,"Gran Vía, 64-8º Iz",http://www.esmadrid.com/alojamientos/residencia-de-estudiantes-easo,alojamientos
67198,Residencia Universitaria Benito P&eacute;rez Gald&oacute;s,40.449100000000,-3.718392000000,(+34) 91 144 16 54,info@nexoresidencias.com,"Ramiro de Maeztu, 2",http://www.esmadrid.com/alojamientos/residencia-universitaria-benito-perez-galdos,alojamientos
67199,Aparthotel Th la Florida,40.467724000000,-3.801265000000,(+34) 91 372 88 93 ,thlaflorida@th-hoteles.com,"Procion,  12",http://www.esmadrid.com/alojamientos/aparthotel-th-la-florida,alojamientos
67206,Residencia Universitaria Porta Coeli,40.436840000000,-3.700681000000,(+34) 91 448 66 95 ,web@hermanastrinitarias.net,"García de Paredes, 21",http://www.esmadrid.com/alojamientos/residencia-universitaria-porta-coeli,alojamientos
67207,Aparthotel Th  Aravaca,40.464210000000,-3.799467000000,(+34) 91 357 16 00,tharavaca@th-hoteles.com,"Alsasua, 5",http://www.esmadrid.com/alojamientos/aparthotel-th-aravaca,alojamientos
67202,Aparthotel G3 Gale&oacute;n,40.458738700000,-3.699280500000,(+34) 91 571 21 20 ,reservas@g3galeon.com,"Francisco Medrano, 4",http://www.esmadrid.com/alojamientos/aparthotel-g-3-galeon,alojamientos
67209,Residencia Virgen del Pilar,40.435660000000,-3.683312000000,(+34) 91 563 35 64,,"Velázquez, 103",http://www.esmadrid.com/alojamientos/residencia-virgen-del-pilar,alojamientos
67210,Residencia Universitaria El Pilar,40.458583000000,-3.753567100000,(+34) 91 307 13 40 ,residenciaelpilar_mic@yahoo.es ,"Coruña, km 9",http://www.esmadrid.com/alojamientos/residencia-universitaria-el-pilar,alojamientos
67211, Bluesense Madrid Genova,40.428640000000,-3.694697000000,(+34) 91 319 80 94 ,reservas.madridgenova@bluesensehotels.com,"Almagro, 10",http://www.esmadrid.com/alojamientos/bluesense-madrid-genova,alojamientos
67201,Tagaste Madrid,40.426838000000,-3.678506000000,(+34) 91 435 41 80 ,holamadrid@tagaste.com,"General Pardiñas, 34 (bis)",http://www.esmadrid.com/alojamientos/tagaste-madrid,alojamientos
67200,Residencia Universitaria Presentaci&oacute;n de Mar&iacute;a,40.445170500000,-3.716340300000,(+34) 91 554 72 44,residencia.universipm@gmail.com,"Poeta Ángela Figuera, 12",http://www.esmadrid.com/alojamientos/residencia-universitaria-presentacion-de-maria,alojamientos
67208,Residencia Universitaria Verbo Encarnado ,40.446090000000,-3.700432000000,(+34) 91 534 05 16 ,residencia@verboencarnado.es,"Alenza, 28",http://www.esmadrid.com/alojamientos/residencia-universitaria-verbo-encarnado,alojamientos
67699,Residencia Universitaria Nebrija-Chamber&iacute;,40.429530000000,-3.698915000000,(+34) 91 447 12 00,residencias@nebrija.es,"Nicasio Gallego, 12",http://www.esmadrid.com/alojamientos/residencia-universitaria-nebrija-chamberi,alojamientos
67706,Residencia Asociaci&oacute;n Cat&oacute;lica Internacional ,40.436165000000,-3.708158000000,(+34) 91 593 18 70 ,acisjfjuntamadrid.com@acisjfjuntamadrid.com,"Donoso Cortés, 24, 1º izq.",http://www.esmadrid.com/alojamientos/residencia-asociacion-catolica-internacional,alojamientos
67705,Residencia Trinitarias de Madrid,40.429977000000,-3.718278000000,(+34) 91 541 22 78 ,liquetealmudena@hotmail.com,"Marques de Urquijo, 18",http://www.esmadrid.com/alojamientos/residencia-trinitarias-de-madrid,alojamientos
67704,Aparthotel Quo Eraso,40.433920000000,-3.671806000000,(+34) 91 355 32 00 ,eraso@hotelesquo.com,"Ardemans, 13",http://www.esmadrid.com/alojamientos/aparthotel-quo-eraso,alojamientos
67703,Residencia Sant&iacute;sima Trinidad,40.430853900000,-3.718469500000,(+34) 91 548 49 44,info@hermanastrinitarias.com,"Altamirano, 9",http://www.esmadrid.com/alojamientos/residencia-santisima-trinidad,alojamientos
67701,Residencia Nuestra Se&ntilde;ora de Coromoto,40.444965000000,-3.716383000000,(+34) 91 553 54 16,info@residenciacoromoto.es,"General Asensio Cabanillas, 19",http://www.esmadrid.com/alojamientos/residencia-nuestra-senora-de-coromoto,alojamientos
67693,Colegio Mayor San Pablo,40.440326421945,-3.715342283249,(+34) 91 598 96 00,colegiomayor@cmusp.com,"Isaac Peral, 58",http://www.esmadrid.com/alojamientos/colegio-mayor-san-pablo,alojamientos
67696,Colegio Mayor Antonio de Nebrija ,40.435673000000,-3.727911000000,(+34) 91 394 10 05  ,,"Séneca, 8",http://www.esmadrid.com/alojamientos/colegio-mayor-antonio-de-nebrija,alojamientos
67694,Colegio Mayor Santillana,40.494710000000,-3.706283000000,(+34) 91 735 50 31,cmsantillana@cmsantillana.org,"Marbella, 60",http://www.esmadrid.com/alojamientos/colegio-mayor-santillana,alojamientos
67695,Espahotel Plaza Bas&iacute;lica,40.449835266989,-3.698455095291,(+34) 91 535 36 42,plazabasilica@espahotel.es,"Comandante Zorita, 27-31",http://www.esmadrid.com/alojamientos/aparthotel-plaza-basilica,alojamientos
67700,Residencia Universitaria Madre del Divino Pastor,40.433537000000,-3.714497000000,(+34) 91 543 83 64,residenciamdp@yahoo.es,"Andrés Mellado, 31",http://www.esmadrid.com/alojamientos/residencia-universitaria-madre-del-divino-pastor,alojamientos
67697,Residencia Universitaria Ciudad Escolar,40.523900000000,-3.687260000000,(+34) 91 734 27 00 ,residenciadeestudiantes@educa.madrid.org,"Colmenar Viejo, km 12, 80",http://www.esmadrid.com/alojamientos/residencia-universitaria-ciudad-escolar,alojamientos
67698,Residencia Universitaria Sagrado Coraz&oacute;n ,40.430720000000,-3.694787000000,(+34) 91 310 16 00,info@residenciauniversitariasagradocorazon.es,"Caracas, 17",http://www.esmadrid.com/alojamientos/residencia-universitaria-sagrado-corazon,alojamientos
67766,Colegio Mayor Nuestra Se&ntilde;ora de Guadalupe,40.436356000000,-3.725781000000,(+34) 915 435 200,info.guadalupe@eoi.es,"Séneca, 4",http://www.esmadrid.com/alojamientos/colegio-mayor-nuestra-senora-de-guadalupe,alojamientos
67188,Residencia Universitaria Erasmo,40.548430000000,-3.698033000000,(+34) 91 131 21 00 ,erasmo@resa.es ,"Erasmo de Rotterdam, 5-7",http://www.esmadrid.com/alojamientos/residencia-universitaria-erasmo,alojamientos
67187,Colegio Mayor Barber&aacute;n,40.434470000000,-3.732797000000,(+34) 91 549 54 00,cmubarberan@mde.es,"Séneca, 16",http://www.esmadrid.com/alojamientos/colegio-mayor-barberan,alojamientos
67186,Colegio Mayor Chaminade,40.447160000000,-3.717772000000,(+34) 91 554 54 00,secretaria@fugjchaminade.es ," Juan XXIII, 9",http://www.esmadrid.com/alojamientos/colegio-mayor-chaminade,alojamientos
67769,Residencia Universitaria Sof&iacute;a Barat,40.468910000000,-3.676393000000,(+34) 91 302 00 00,sbarat@rscj.es,"Santa Magdalena Sofía, 10",http://www.esmadrid.com/alojamientos/residencia-universitaria-sofia-barat,alojamientos
67770,Apartamentos Sercotel Esentia Togumar,40.443844300000,-3.672685300000,(+34) 91 519 05 51,reservas@apartamentostogumar.com,"Canillas, 59",http://www.esmadrid.com/alojamientos/apartamentos-sercotel-togumar,alojamientos
67771,Colegio Mayor Diego de Covarrubias,40.435420000000,-3.728947000000,(+34) 91 550 46 00,ccmm@pas.ucm.es,"Séneca, 10",http://www.esmadrid.com/alojamientos/colegio-mayor-diego-de-covarrubias,alojamientos
67772,Colegio Mayor El&iacute;as Ah&uacute;ja,40.450788000000,-3.715267000000,(+34) 91 533 77 00,info@eliasahuja.org,"Rector Royo-Villanova, 4",http://www.esmadrid.com/alojamientos/colegio-mayor-elias-ahuja,alojamientos
67773,Muralto Madrid Princesa,40.429250000000,-3.716565000000,(+34) 91 542 44 00,reservas@muralto.es ,"Buen Suceso, 3",http://www.esmadrid.com/alojamientos/muralto-madrid-princesa,alojamientos
67774,Colegio Mayor Universitario Mendel,40.450695000000,-3.716653000000,(+34) 91 534 07 00,mendel@cmmendel.com,"Rector Rollo Villanova, 6",http://www.esmadrid.com/alojamientos/colegio-mayor-universitario-mendel,alojamientos
67677,Colegio Mayor Fundaci&oacute;n SEPI ,40.446780000000,-3.718768000000,(+34) 91 533 68 12,colegiomayor@fundaciónsepi.es,"Gregorio del Amo, 2",http://www.esmadrid.com/alojamientos/colegio-mayor-fundacion-sepi,alojamientos
67178,Apartamentos Los Jer&oacute;nimos ,40.414032000000,-3.690422000000,(+34) 91 420 02 11,jeronimos@espahotel.es,"Moreto, 9",http://www.esmadrid.com/alojamientos/apartamentos-los-jeronimos,alojamientos
67180,Colegio Mayor Juan Luis Vives,40.464940000000,-3.684431000000,(+34) 91 497 99 00,cmluisvives@uam.es,"Francisco Suárez, 7",http://www.esmadrid.com/alojamientos/colegio-mayor-juan-luis-vives,alojamientos
67181,Colegio Mayor Nuestra Se&ntilde;ora de Africa,40.448660000000,-3.721035000000,(+34) 91 554 01 04 ,info.africa@eoi.es,"Ramiro de Maeztu, 8",http://www.esmadrid.com/alojamientos/colegio-mayor-nuestra-senora-de-africa,alojamientos
67183,Colegio Mayor Argentino Nuestra Se&ntilde;ora de Luj&aacute;n,40.435620000000,-3.731367000000,(+34) 91 181 20 50,administracion@cmanslujan.com,"Martín Fierro, 3",http://www.esmadrid.com/alojamientos/colegio-mayor-argentino-nuestra-senora-de-lujan,alojamientos
67184,Colegio Mayor Santa Mar&iacute;a de Europa,40.438820000000,-3.709006000000,(+34) 91 533 62 00,deurop@pas.es,"Cea Bermúdez, 17",http://www.esmadrid.com/alojamientos/colegio-mayor-santa-maria-de-europa,alojamientos
67185,Colegio Mayor Isabel de Espa&ntilde;a,40.448730000000,-3.720093000000,(+34) 91 533 61 04,cmisabel@cmisabel.com,"Ramón Menéndez Pidal, 5",http://www.esmadrid.com/alojamientos/colegio-mayor-isabel-de-espana,alojamientos
67768,Colegio Mayor Teresa de Jes&uacute;s,40.435170000000,-3.729984000000,(+34) 91 394 10 08,subdirecciontdj@gmail.com,"Séneca, 12",http://www.esmadrid.com/alojamientos/colegio-mayor-teresa-de-jesus,alojamientos
67685,Colegio Mayor Mater Salvatoris ,40.464030300000,-3.781585000000,(+34) 91 307 12 47,madrid.cmu@matersalvatoris.org,Carretera de la Coruña Km9,http://www.esmadrid.com/alojamientos/colegio-mayor-mater-salvatoris,alojamientos
67691,Colegio Mayor Montalb&aacute;n,40.434998000000,-3.684268000000,(+34) 91 563 72 98,info@cmmontalban.com,"Diego de León, 14",http://www.esmadrid.com/alojamientos/colegio-mayor-montalban,alojamientos
67690,Aparthotel Rosales,40.429588300000,-3.718748000000,(+34) 91 542 03 51 ,arosales@apartohotel-rosales.com,"Marqués de Urquijo , 23",http://www.esmadrid.com/alojamientos/aparthotel-rosales,alojamientos
67689,Colegio Mayor Moncloa,40.445942000000,-3.715269000000,(+34) 91 533 85 00,info@cmmoncloa.org,"de la Moncloa, 3",http://www.esmadrid.com/alojamientos/colegio-mayor-moncloa,alojamientos
