ID,Name,Latitude,Longitude,Phone,Email,Address,Web
87752,Donzoko,40.416187609377,-3.699570894241,(+34) 91 429 57 20,donzoko28014@yahoo.co.jp,"Echegaray, 3",http://www.esmadrid.com/restaurantes/donzoko
87746,Callao24,40.450243600000,-3.654744400000,(+34) 910 85 22 10,callao24@grupojhosefarias.com,"de Agastia, 76",http://www.esmadrid.com/restaurantes/callao24
87741,Astrolabius,40.436078939686,-3.686200082302,(+34) 91 562 06 11,info@astrolabiusmadrid.com,"de Serrano, 118",http://www.esmadrid.com/restaurantes/astrolabius
87700,El Buda Feliz 1974,40.421211021512,-3.705544173718,(+34) 915 319 524,info@elbudafeliz1974.es,"Tudescos, 5",http://www.esmadrid.com/restaurantes/buda-feliz-1974
87592,Shinatora Ya,40.425790984604,-3.686656057835,(+34) 911 374 504,shinatoraya@gmail.com,"de Claudio Coello, 41",http://www.esmadrid.com/restaurantes/shinatora-ya
87528,La Sal del Mentidero,40.517126962229,-3.667065203190,(+34) 91 864 48 88,lasal@mentiderodelavilla.es,"de la Comunicación, 3",http://www.esmadrid.com/restaurantes/sal-mentidero
87512,Cascorro Bistrot,40.411127061365,-3.707408308983,(+34) 910 39 09 52,bistrot.cascorro@yahoo.com,"de Cascorro, 21",http://www.esmadrid.com/restaurantes/cascorro-bistrot
87504,Grosso Napoletano (Santa Engracia),40.433881218417,-3.698118478060,(+34) 911 704 653,info@grossonapoletano.com,"de Santa Engracia, 48",http://www.esmadrid.com/restaurantes/grosso-napoletano-santa-engracia
87472,Vagalume,40.439202377203,-3.699420690537,(+34) 914 428 707,,"de Ponzano, 27",http://www.esmadrid.com/restaurantes/vagalume
87467,Cortezo Yatai Market,40.413030900000,-3.703946300000,(+34) 91 138 41 13,info@yataimarkets.com,"del Doctor Cortezo, 10",http://www.esmadrid.com/restaurantes/cortezo-yatai-market
87462,El Greco,40.431695675174,-3.711659610272,(+34) 647 80 45 89,,"de Blasco de Garay, 20",http://www.esmadrid.com/restaurantes/greco
87460,El Oso,40.506049944370,-3.657277822495,(+34) 91 766 60 60,web@restauranteeloso.com,"de Burgos, 214",http://www.esmadrid.com/restaurantes/oso
87427,La Catapa,40.419409987611,-3.677362203598,(+34) 91 574 26 15,,"Menorca, 14",http://www.esmadrid.com/restaurantes/catapa
87425,La Bien Aparecida,40.423850204613,-3.687086552382,(+34) 911 593 939,,"de Jorge Juan, 8",http://www.esmadrid.com/restaurantes/bien-aparecida
87409,99 Sushi Bar (Padre Dami&aacute;n),40.458548124301,-3.685800433159,(+34) 913 593 801,,"Padre Damián, 23",http://www.esmadrid.com/restaurantes/99-sushi-bar-padre-damian
87407,Ruta 77 Palacio de Hielo,40.462924536230,-3.635872453451,(+34) 91 716 04 00,ruta77madrid@gmail.com,"Silvano, 77",http://www.esmadrid.com/restaurantes/ruta-77-palacio-hielo
87395,Volvoreta,40.476741677704,-3.687930107117,(+34) 91 334 27 55,restaurante@eurostarsmadridtower.com,"de la Castellana, 259 - B ",http://www.esmadrid.com/restaurantes/volvoreta
87387,Bump Green,40.422156300000,-3.684549700000,(+34) 91 008 87 24, hello@bumpgreen.com,"de Velázquez, 11",http://www.esmadrid.com/restaurantes/bump-green
87384,&Eacute;timo,40.427881400000,-3.684609100000,(+34) 913 759 883,,"de Ayala, 27",http://www.esmadrid.com/restaurantes/etimo
87380,Ninja Ramen,40.426463600000,-3.701088100000,(+34) 914 939 993 ,contacto@ninjaramen.es ,"Barceló, 1",http://www.esmadrid.com/restaurantes/ninja-ramen
87337,La Casta&ntilde;al,40.459953219311,-3.705175369978,(+34) 91 311 52 02,,"Berruguete, 78",http://www.esmadrid.com/restaurantes/castanal
87312,La Boiga Taberna,40.430454344814,-3.675063550472,(+34) 914 011 309,info@laboiga.com,"de Conde de Peñalver, 52",http://www.esmadrid.com/restaurantes/boiga-taberna
87308,Taberna Aver&iacute;as,40.437870300000,-3.699193900000,(+34) 91 603 34 50  , averias@grupotaberias.com,"de Ponzano, 16",http://www.esmadrid.com/restaurantes/taberna-averias
87305,Casa Baranda,40.423778200000,-3.701663800000,(+34) 915 21 49 79,,"de Colón, 11",http://www.esmadrid.com/restaurantes/casa-baranda
87260,Hortensio,40.430705471062,-3.691604733467,(+34) 910 023 554,info@hortensio.es,Hermosilla 2 - Gran Meliá Hotel,http://www.esmadrid.com/restaurantes/hortensio
87201,Kanbun Taberna Oriental,40.463547965509,-3.657779395580,(+34) 91 388 61 66,info@kanbun.es,"de López de Hoyos, 327",http://www.esmadrid.com/restaurantes/kanbun-taberna-oriental
87164,Carl&rsquo;s JR.,40.420948400000,-3.707380300000,(+34) 91 896 63 78,,"Gran Vía, 45",http://www.esmadrid.com/restaurantes/carls-jr
87148,Alzahra,40.438610364244,-3.657664060593,(+34) 91404 31 50 ,reservas@restaurantealzahra.es ,"Salvador de Madariaga, 7",http://www.esmadrid.com/restaurantes/alzahra
87119,Pizzi &amp; Dixie,40.425835900000,-3.702809300000,(+34) 912 659 887,contacto@pizzidixie.com,"de San Vicente Ferrer, 16",http://www.esmadrid.com/restaurantes/pizzi-dixie
87110,Montmartre 1889,40.419685659190,-3.709653317928,(+34) 91 541 67 00,gmpalacio@melia.com,"de Santo Domingo, 5",http://www.esmadrid.com/restaurantes/montmartre-1889
87103,Mandioca,40.431880700000,-3.704730800000,(+34) 911 278 654,mandioca@mandioca.es,"de San Bernardo, 120",http://www.esmadrid.com/restaurantes/mandioca
87102,Kuoco 360&ordm; food,40.421954400000,-3.698388600000,(+34) 911 99 53 77,hola@kuoco.es,"de  San Bartolomé, 14",http://www.esmadrid.com/restaurantes/kuoco-360o-food
87061,Restaulandia,40.488139724699,-3.688715994358,(+34) 606 34 18 02,reservas@restaulandia.com,"de Manuel Tovar, 25",http://www.esmadrid.com/restaurantes/restaulandia
86979,Corral de la Morer&iacute;a Restaurante Gastron&oacute;mico,40.412687335473,-3.714172840118,(+34) 91 365 84 46 ,info@corraldelamoreria.com,"de la Morería, 17",http://www.esmadrid.com/restaurantes/corral-moreria-restaurante-gastronomico
86922,Candeli,40.440604814686,-3.699431419373,(+34) 91 737 70 86,info@restaurantecandeli.com,"de Ponzano, 47",http://www.esmadrid.com/restaurantes/candeli
86920,El cielo de Urrechu,40.441419317348,-3.784189224243,(+34) 917 093 285,reservas@cielodeurrechu.com,"de Europa, 26, Local  217",http://www.esmadrid.com/restaurantes/cielo-urrechu
86909,Ottica Restaurante,40.444190200000,-3.665504400000,(+34) 91 416 25 85,info@otticarestaurante.com,"del Padre Claret, 1",http://www.esmadrid.com/restaurantes/ottica-restaurante
86907,El Cucurucho del Mar,40.419241010584,-3.706049099565,(+34) 915 220 895,,"Póstigo de San Martín, 6",http://www.esmadrid.com/restaurantes/cucurucho-mar
86885,Morgana,40.422285700000,-3.697895400000, (+34) 682820297,,"de Augusto Figueroa, 33",http://www.esmadrid.com/restaurantes/morgana
86871,La Chelinda,40.439887268449,-3.699112236500,(+34) 914 42 05 78,,"de Ponzano, 40",http://www.esmadrid.com/restaurantes/chelinda
86833,Gula Gula,40.419968300000,-3.707504700000,(+34) 910 133 747 ,reservas@gulagula.net," Preciados 46, esquina a la Plaza de Santo Domingo (Madrid)",http://www.esmadrid.com/restaurantes/gula-gula
86806,Clos Madrid,40.445996400000,-3.699544100000,(+34) 91 064 88 05,reservas@restauranteclosmadrid.es,"de Raimundo Fernández Villaverde, 28",http://www.esmadrid.com/restaurantes/clos-madrid
86793,Paperboy Perrito Bar,40.429888796905,-3.701126575470, (+34) 916 49 20 86,info@paperboyhotdogs.com,"de Luchana, 11",http://www.esmadrid.com/restaurantes/paperboy-perrito-bar
86785,Cr&ecirc;perie La Rue,40.423861434958,-3.701472580433,(+34) 91 189 70 87,creperielarue@gmail.com,"de Colón, 14",http://www.esmadrid.com/restaurantes/creperie-rue
86771,La Casa Tomada,40.423729900000,-3.679464200000,(+34) 915 13 84 48,info@lacasatomada.es,"de Jorge Juan, 55",http://www.esmadrid.com/restaurantes/casa-tomada
86767,Bangalore Modern Indian Cuisine,40.434676407792,-3.675715327263,(+34) 910 571 773,info@bangaloremadrid.com,"de Diego de León, 63",http://www.esmadrid.com/restaurantes/bangalore-modern-indian-cuisine
86752,Picoroco,40.426048253708,-3.693931549788,(+34) 918 61 62 26,picorocorestaurante@gmail.com,"Orellana, 19",http://www.esmadrid.com/restaurantes/picoroco
86741,Derzu Bar,40.462268449741,-3.591405451298,(+34) 91 233 71 48,info@derzubar.com,"Bahía de Palma, 4B",http://www.esmadrid.com/restaurantes/derzu-bar
86687,Haches,40.429902900000,-3.672497700000,(+34) 910 51 01 82,contacto@restaurantehaches.com,"de José Ortega y Gasset, 79",http://www.esmadrid.com/restaurantes/haches
86686,Taramara,40.454277400000,-3.621978100000,(+34) 910 581 121,taramara@taramara.es,"de los Arces, 11",http://www.esmadrid.com/restaurantes/taramara
86646,Casa Maravillas,40.423467350816,-3.680084645748,(+34) 91 577 74 77,jorgejuan54@casamaravillas.es,"de Jorge Juan, 54",http://www.esmadrid.com/restaurantes/casa-maravillas
86645,Gustos Madrid Plaza Mayor,40.414987346351,-3.708005100489,(+34) 91 366 40 30,reservas@gustosmadrid.es,"Mayor, 8",http://www.esmadrid.com/restaurantes/gustos-madrid-plaza-mayor
86595,Tapas Gratis El Biombo (Hogar Extreme&ntilde;o),40.422050100000,-3.709053700000,(+34) 91 559 79 53,,"Gran Vía, 59, 4",http://www.esmadrid.com/restaurantes/tapas-gratis-biombo-hogar-extremeno
86593,Restaurante de Casa de Castilla La Mancha en Madrid  ,40.415465100000,-3.704235300000,(+34) 91 522 05 11,info@casaclmmadrid.org,"de la Paz, 4, 1º dcha",http://www.esmadrid.com/restaurantes/restaurante-casa-castilla-mancha-madrid
86581,Restaurante Xiongzai,40.424842500000,-3.710710100000,(+34) 91 466 98 08,,"San Leonardo, 3",http://www.esmadrid.com/restaurantes/restaurante-xiongzai
86579,Cafeter&iacute;a Lily,40.423428554843,-3.709098100662,(+34) 691 59 37 01,,"de los Mostenses, 1",http://www.esmadrid.com/restaurantes/cafeteria-lily
86505,Japanese Club,40.433001300000,-3.683087700000,(+34) 91 024 05 19,info@japaneseclub.es,"de Juan Bravo, 11",http://www.esmadrid.com/restaurantes/japanese-club
86480,Gran Caf&eacute; de Madrid,40.415936428924,-3.708392679691,(+34) 91 542 90 99,info@grancafemadrid.com,"Mayor, 45",http://www.esmadrid.com/restaurantes/gran-cafe-madrid
86461,Zielou,40.472137163921,-3.682244738484,(+34 )91 299 90 78,reservas@zielou.com,"Agustín de Foxa, s/n",http://www.esmadrid.com/restaurantes/zielou
86459,Pink Monkey,40.427143100000,-3.692336800000,(+34) 913 10 52 72 ,info@restaurantepinkmonkey.com,"del Monte Esquinza, 15",http://www.esmadrid.com/restaurantes/pink-monkey
86397,Borax,40.422905827973,-3.698307573795,(+34) 915 22 28 72,boraxrestaurante@yahoo.es,"Pelayo, 28",http://www.esmadrid.com/restaurantes/borax
86374,Havana Blues,40.402185421294,-3.698524832726,(+34) 915 39 45 89,felitohernando@yahoo.es,"de Santa María de la Cabeza, 56",http://www.esmadrid.com/restaurantes/havana-blues
86373,Cuando sal&iacute; de Cuba,40.419440107338,-3.707073703408,(+34) 91 522 93 18,,"Ternera, 4",http://www.esmadrid.com/restaurantes/cuando-sali-cuba
86353,La Colonial de Huertas,40.413022258706,-3.695842623711,(+34) 914 29 89 36,,"de las Huertas, 66",http://www.esmadrid.com/restaurantes/colonial-huertas
86352,La Taberna de Elia,40.436446410455,-3.793716430664,(+34) 911 627 429,info@latabernadeelia.es,"de las Dos Castillas, 23",http://www.esmadrid.com/restaurantes/taberna-elia
86336,MAD13,40.449841390265,-3.688970804215,(+34) 916 49 29 92,direccion@mad13.com,"de la Habana, 13",http://www.esmadrid.com/restaurantes/mad13
86334,La Porciner&iacute;a,40.434187500000,-3.684587200000,(+34)910 33 38 74,info@laporcineria.com,"de Lagasca, 103",http://www.esmadrid.com/restaurantes/porcineria
86319,Restaurante Gourmand,40.439582079322,-3.697033524513,(+34) 91 545 84 48,taller@atelierbelge.es,"de Bretón de los Herreros, 29",http://www.esmadrid.com/restaurantes/restaurante-gourmand
86254,Foodtruck,40.423758319900,-3.696226179600,(+34) 91 189 36 96,foodtruck@outlook.es,"San Lucas, 11",http://www.esmadrid.com/restaurantes/foodtruck
86236,"Las chicas, los chicos y los maniqu&iacute;s",40.413175424264,-3.700574040413,(+34) 91 088 33 83 ,madrid@mitte-restaurant.com,"de Atocha, 49",http://www.esmadrid.com/restaurantes/chicas-chicos-maniquis
86233,Taberna La Elisa,40.412690200000,-3.696321400000,(+34) 91 421 64 09, info@eltriciclo.es,"de Santa María, 42",http://www.esmadrid.com/restaurantes/taberna-elisa
86221,Condumios Taberna,40.417144400000,-3.689871800000,(+34) 91 805 74 04,,"Juan de Mena, 12",http://www.esmadrid.com/restaurantes/condumios-taberna
86220,Graciela,40.462327630434,-3.686926960945,(+34) 91 502 87 83,,"Pedro Muguruza, 1",http://www.esmadrid.com/restaurantes/graciela
86121,Taberna Artesana Verdejo,40.424294312287,-3.679266571999,+34 91 011 22 48,cmoragregas@yahoo.es  ,"de Espartinas, 6",http://www.esmadrid.com/restaurantes/taberna-artesana-verdejo
86120,Vaca Nostra,40.474889082729,-3.687774538994,+ 34 91 378 88 06,reservas@vacanostra.com,"de la Castellana, 257",http://www.esmadrid.com/restaurantes/vaca-nostra
86107,La Gamella,40.418979600000,-3.689122300000,(+34) 91 532 45 09,restaurante@lagamella.com,"de Alfonso XII, 4",http://www.esmadrid.com/restaurantes/gamella
86105,Beker 6,40.436121811379,-3.687149584293,(+34) 91 173 43 97,info@beker6.com,"Hermanos Bécquer, 6",http://www.esmadrid.com/restaurantes/beker-6
86099,[A]Brasa,40.514525087853,-3.652396202087,+ 34 910 88 39 58,reservas@abrasamadrid.com,"de la Estafeta, 2",http://www.esmadrid.com/restaurantes/abrasa
86070,Glass Mar,40.416360000000,-3.698630000000,+34 917 877 770,glass@derbyhotels.com,"de San Jerónimo, 34",http://www.esmadrid.com/restaurantes/glass-mar
86048,Lux Madrid,40.423677000000,-3.684888500000,+ 34 91 833 42 55,luxmadrid@luxmadrid.es,"de Jorge Juan, 22",http://www.esmadrid.com/restaurantes/lux-madrid
86037,The One,40.431146300000,-3.684879700000,+34 91 575 41 30,lagasca.the.one@gmail.com,"de Lagasca, 81",http://www.esmadrid.com/restaurantes/one
86018,Membibre,40.434919000000,-3.713032500000,+34 91 543 31 48,restaurantemembibre@hotmail.com,"de Guzmán el Bueno, 40",http://www.esmadrid.com/restaurantes/membibre
85982,Fellina,40.430749500000,-3.694280900000,+ 34 91 410 92 50,info@fellinamadrid.com,"de Caracas, 21",http://www.esmadrid.com/restaurantes/fellina
85958,Santerra,40.428971500000,-3.678214300000,(+34) 914 01 35 80 ,santerrarestaurante@gmail.com,"del General Pardiñas, 56",http://www.esmadrid.com/restaurantes/santerra
85955,KIP,40.422514600000,-3.674866400000,+ 34 913 485 89,info@pollokip.com,"Duque de Sesto, 31",http://www.esmadrid.com/restaurantes/kip
85941,Superchulo,40.428534300000,-3.703241200000,(+34) 910 232 706,hola@superchulomadrid.com,"de Manuela Malasaña, 11",http://www.esmadrid.com/restaurantes/superchulo
85935,La Pav&iacute;a,40.441649989241,-3.697863668203,(+ 34) 91 750 47 94,reservas@lapavia.es,"de Ríos Rosas, 38",http://www.esmadrid.com/restaurantes/pavia
85930,Amargo Place to Be,40.422726500000,-3.703818900000,+34 910 847 990,info@amargoplacetobe.com,"del Pez, 2",http://www.esmadrid.com/restaurantes/amargo-place-be
85924,Rocacho,40.458028000000,-3.685373400000,(+ 34) 914 21 97 70,reservas@rocacho.com,"de Padre Damián, 38",http://www.esmadrid.com/restaurantes/rocacho
85914,Apartaco,40.429727500000,-3.701347700000,+34 686 974 916,reservas@apartaco.es,"de Luchana, 7",http://www.esmadrid.com/restaurantes/apartaco
85896,Tiendas de Se&ntilde;or&iacute;o,40.432167900000,-3.697291300000,+34 91 821 31 11,info@tiendadesenorio.com,"de Santa Engracia, 38",http://www.esmadrid.com/restaurantes/tiendas-senorio
85870,Rawcoco Green Bar Madrid,40.426271100000,-3.678655600000,(+ 34) 914 49 50 17,rawcoco@rawcoco.es,"del General Pardiñas, 21",http://www.esmadrid.com/restaurantes/rawcoco-green-bar-madrid
85855,Aduana,40.426414758391,-3.689319491386,+ 34 91 431 67 00,gran.melia.fenix@melia.com,"de Hermosilla, 2",http://www.esmadrid.com/restaurantes/aduana
85814,Shuwa Shuwa ,40.423364500000,-3.694036500000,+34 911 38 54 60,info@shuwashuwa.es,"del Conde de Xiquena, 12",http://www.esmadrid.com/restaurantes/shuwa-shuwa
85787,Doli,40.435109215515,-3.683992624283,(+ 34) 91 027 95 30,info@restaurantedoli.com,"de Diego de León, 13",http://www.esmadrid.com/restaurantes/doli
85784,Puerta de Atocha,40.406025284349,-3.692082166672,91 467 37 50 ,info@puertadeatocha.es,"de Tortosa, 10",http://www.esmadrid.com/restaurantes/puerta-atocha
85781,La Madre&ntilde;a,40.392360093690,-3.688659667969,(+ 34) 916 495 468,,"del Bronce, 4",http://www.esmadrid.com/restaurantes/madrena
85755,As Fontes,40.404317797823,-3.690802752972,(+ 34) 91 292 56 30,asfontes.reservas@gmail.com,"del General Lacy, 10",http://www.esmadrid.com/restaurantes/fontes
85749,Al Punto,40.461188903127,-3.635203242302,(+34) 91 300 14 47,alpunto85@yahoo.es,"de Machupichu, 85",http://www.esmadrid.com/restaurantes/punto
85732,El Vel&aacute;zquez 17,40.422938498521,-3.684496879578,(+ 34) 91 431 68 16,oficina@elvelazquez17.com,"de Velázquez, 17",http://www.esmadrid.com/restaurantes/velazquez-17
85677,NiM&Uacute; Barquillo,40.423940800000,-3.695477000000,(+34) 910 888 898,info@nimubarquillo.com,"del Barquillo, 40",http://www.esmadrid.com/restaurantes/nimu-barquillo
85600,Sargo. El arrecife de Madrid,40.430485480437,-3.676842525601,(+ 34) 91 010 66 57,reservas@sargomadrid.com,"del General Díaz Porlier, 57",http://www.esmadrid.com/restaurantes/sargo-arrecife-madrid
85516,The Mint Roof,40.419578500000,-3.698562600000,(+34) 91 203 06 50,themint@vinccihoteles.com,"Gran Vía, 10",http://www.esmadrid.com/restaurantes/mint-roof
85514,Taberna Recreo,40.424429075415,-3.679242432118,+ 34 91 033 43 79,info@recreoespartinas.com,"de Espartinas, 5",http://www.esmadrid.com/restaurantes/taberna-recreo
85508,Sushita Caf&eacute; - Miguel Angel,40.435478100000,-3.691534400000,(+ 34) 918 280 204,,"de Miguel Angel, 11",http://www.esmadrid.com/restaurantes/sushita-cafe-miguel-angel
85435,Marcano,40.420437100000,-3.675399600000,(+ 34) 914 093 642,sala@restaurantemarcano.com,"del Doctor Castelo, 31",http://www.esmadrid.com/restaurantes/marcano
85421,Lev&eacute;l Veggie Bistro,40.415662300000,-3.677615900000,(+ 34) 91 127 57 52,reservas@levelbistro.es,"de Menéndez Pelayo, 61",http://www.esmadrid.com/restaurantes/level-veggie-bistro
85416,Enigmatium,40.437241500000,-3.678256900000,(+ 34) 91 127 20 51,comercial@enigmatium.com,Primer enigma a resolver,http://www.esmadrid.com/restaurantes/enigmatium
85413,Latasia Casa de Comidas,40.456859900000,-3.690870900000,(+ 34) 91 555 93 33,,"de la Castellana, 115",http://www.esmadrid.com/restaurantes/latasia-casa-comidas
85406,Casa Jaguar,40.419104500000,-3.708648500000,(+34) 91 024 57 12 ,reservas@casajaguarmadrid.com,"de los Caños del Peral, 9",http://www.esmadrid.com/restaurantes/casa-jaguar
85405,Flores de Alcachofa,40.433318700000,-3.687520100000,(+ 34) 91 502 77 11,info@floresdealcachofa.com,"de la Castellana, 40",http://www.esmadrid.com/restaurantes/flores-alcachofa
85347,F&aacute;bula Buey &amp; Champagne,40.418299700000,-3.696188400000,(+ 34) 913 766 038,info@fabularestaurante.com,"del Marqués de Casa Riera, 1",http://www.esmadrid.com/restaurantes/fabula-buey-champagne
85339,Arima Basque Gastronomy,40.440776500000,-3.699244900000,(+34) 911 091 599,,"de Ponzano, 51",http://www.esmadrid.com/restaurantes/arima-basque-gastronomy
85300,&iexcl;Tu! Pasta,40.418881400000,-3.678776000000,(+ 34) 91 409 22 89,retiro@tu-pasta.com,"de Menéndez Pelayo, 27",http://www.esmadrid.com/restaurantes/tu-pasta
85265,Soy Kitchen,40.435977300000,-3.693172400000,(+ 34) 913 192 551,info@soykitchen.es,"de Zurbano, 59",http://www.esmadrid.com/restaurantes/soy-kitchen
85263,Kappo,40.439190000000,-3.693749200000,(+ 34) 91 042 00 66,info@kappo.es ,"de Bretón de los Herreros, 54",http://www.esmadrid.com/restaurantes/kappo
85236,Inti de Oro Inn,40.448718300000,-3.697349000000,(+ 34) 91 084 91 93 ,intideorocastellana@gmail.com,"Edgar Neville, 17",http://www.esmadrid.com/restaurantes/inti-oro-inn
85208,Ralph&rsquo;s,40.432623900000,-3.692915500000,(+ 34) 91 053 41 30,grupogamchulo@gmail.com,"de Eduardo Dato, 8",http://www.esmadrid.com/restaurantes/ralphs
85112,Steak Burger (Gran V&iacute;a),40.419794906504,-3.699460923672,(+ 34) 91 421 92 50,,"Gran Vía, 16",http://www.esmadrid.com/restaurantes/steak-burger-gran
85025,La Panera Rosa,40.429933700000,-3.673127000000,(+ 34) 91 129 54 69,panerarosamadrid@gmail.com,"de Ortega y Gasset, 73",http://www.esmadrid.com/restaurantes/panera-rosa
84926,Sugarcane,40.435177500000,-3.684916100000,(+ 34) 91 055 05 35,info@sugarcanemadrid.com,"de Diego de León, 7",http://www.esmadrid.com/restaurantes/sugarcane
84917,Sky Sushi &amp; Ramen Bar,40.421950500000,-3.690109000000,(+ 34) 91 017 51 16,info@skysushi.es,"de Recoletos, 11",http://www.esmadrid.com/restaurantes/sky-sushi-ramen-bar
84907,Ramen Shifu,40.427385628832,-3.676697015762,(+34) 914 017 730 ,info@ramenshifu.com,"de Ayala, 65",http://www.esmadrid.com/restaurantes/ramen-shifu
84906,Peyote San ,40.425267500000,-3.692049600000,(+ 34) 91 088 22 12,eventos@larrumba.com,"Marqués de la Ensenada, 16",http://www.esmadrid.com/restaurantes/peyote-san
84892,Numa Pompilio,40.423364000000,-3.683906400000,(+ 34) 91 685 97 19,,"de Velázquez, 18",http://www.esmadrid.com/restaurantes/numa-pompilio
84885,Narciso Brasserie,40.430404100000,-3.692387300000,(+ 34) 91 737 97 37,reservas@restaurantenarciso.com,"de Almagro, 32",http://www.esmadrid.com/restaurantes/narciso-brasserie
84881,Media Raci&oacute;n,40.426985500000,-3.697913000000,(+ 34) 91 447 51 11,restaurante@mediaracion.es,"de la Beneficiencia, 15",http://www.esmadrid.com/restaurantes/media-racion
84830,La Encarna Bistr&oacute; Andaluz,40.441015600000,-3.680730200000,(+ 34) 91 411 39 91,reservas@laencarna.es,"Recaredo, 2",http://www.esmadrid.com/restaurantes/encarna-bistro-andaluz
84809,Chow Chow,40.451951500000,-3.680666400000,(+ 34) 91 088 45 50,eventos@gruporantanplan.com,"de Concha Espina, 55",http://www.esmadrid.com/restaurantes/chow-chow
84808,Casa Suecia,40.417828300000,-3.696181900000,(+ 34) 91 051 35 92 ,sala@casasuecia.es,"del Marqués de Casa Riera, 4 ",http://www.esmadrid.com/restaurantes/casa-suecia
84802,Canalla Bistr&oacute;,40.425746600000,-3.688944300000,(+ 34) 91 577 00 25,info@plateamadrid.com,"de Goya, 5-7",http://www.esmadrid.com/restaurantes/canalla-bistro
84759,Art &amp; Sushi,40.428986800000,-3.703554300000,(+ 34) 910 398 833,,"de Carranza, 9",http://www.esmadrid.com/restaurantes/art-sushi
84757,Arallo Taberna,40.419930400000,-3.698540700000,(+34) 690 673 796,madrid@arallotaberna.com,"Reina, 31",http://www.esmadrid.com/restaurantes/arallo-taberna
84739,Al Socaire,40.413189800000,-3.675106300000,+ 34 91 493 88 04,reservas@alsocaire.com,"de Pio Baroja, 10",http://www.esmadrid.com/restaurantes/socaire
84700,La Encomienda,40.410575300000,-3.705963700000,(+34) 91 029 13 00,,"de la Encomienda, 19",http://www.esmadrid.com/restaurantes/encomienda
84694,Dos Cielos Madrid,40.419683617183,-3.709650635719,(+34) 91 541 67 00,doscielosmadrid@melia.com,"de Santo Domingo, 5",http://www.esmadrid.com/restaurantes/dos-cielos-madrid
84614,La Clave,40.424003800000,-3.684034500000,(+34) 91 053 20 31,reservas@restaurantelaclave.com,"de Velázquez, 22",http://www.esmadrid.com/restaurantes/clave
84609,Dans le noir?,40.416076600000,-3.711589900000,(+34) 91 296 27 61,reservas@danslenoir.com,"del Biombo, 5",http://www.esmadrid.com/restaurantes/dans-le-noir
84567,Madame Sushita,40.450022200000,-3.688219400000,(+ 34) 91 831 55 41,contacto@sushita.com,"de la Habana, 15",http://www.esmadrid.com/restaurantes/madame-sushita
84460,Honest Greens,40.449976700000,-3.691608700000,(+34) 91 421 50 11,hello@honestgreens.com,"de la Castellana, 89",http://www.esmadrid.com/restaurantes/honest-greens
84446,Esplore,40.420303400000,-3.699519300000,(+ 34) 91 000 94 88,,"del Clavel, 5",http://www.esmadrid.com/restaurantes/esplore
84444,Restaurante de la Residencia de Estudiantes,40.440657700000,-3.688052600000,(+ 34) 91 561 32 00,,"del Pinar, 21 - 23",http://www.esmadrid.com/restaurantes/restaurante-residencia-estudiantes
84431,Surya ,40.421090545692,-3.705525398254,(+ 34) 912 54 53 06,info@suryarestaurants.com,"de Tudescos, 4",http://www.esmadrid.com/restaurantes/surya
84163,Cruz Blanca de Vallecas,40.387682500000,-3.665024900000,(+34) 91 477 34 38,,"Carlos Martín Álvarez, 58 ",http://www.esmadrid.com/restaurantes/cruz-blanca-vallecas
83949,Radio Rooftop,40.414558700000,-3.701405600000,(+34) 91 701 60 00,memadrid@melia.com,"de Santa Ana, 14",http://www.esmadrid.com/restaurantes/radio-rooftop
83648,Alfredo&rsquo;s barbacoa (Conde de Aranda),40.421721509879,-3.687956929207,(+34 91 431 36 46   ,alfredosbbq@gmail.com,"Conde de Aranda, 4",http://www.esmadrid.com/restaurantes/alfredos-barbacoa-conde-aranda
83341,El Escondite de Villanueva,40.422379013188,-3.685993552208,(+34) 91 431 33 49,,"de Villanueva, 26",http://www.esmadrid.com/restaurantes/escondite-villanueva
83141,Reineta,40.414317007236,-3.699050545692,(+34) 91 420 18 32,evacosials@hotmail.com,"del Infante, 5",http://www.esmadrid.com/restaurantes/reineta
82937,La Primera,40.419135335914,-3.697879761457,(+34) 91 052 06 20,,"Gran Vía, 1",http://www.esmadrid.com/restaurantes/primera
82816,Somos,40.424369600000,-3.712326200000,(+34) 91 524 23 99  ,info@somosgarra.es,"de España, 18",http://www.esmadrid.com/restaurantes/somos
82768,Timesburg,40.437900000000,-3.678380200000,(+34) 91 126 16 81,hola@timesburg.com,"de Francisco Silvela, 91",http://www.esmadrid.com/restaurantes/timesburg
82715,A' kangas by Urrechu,40.514472070555,-3.653302788734, (+34) 91 555 56 00,reservas@akangas.com,"de la Estafeta, 4",http://www.esmadrid.com/restaurantes/kangas-urrechu
82652,El Flaco,40.448363623469,-3.670549392700,(+34) 91 199 65 02,info@elflaco.es,"Javier Ferrero, 8",http://www.esmadrid.com/restaurantes/flaco
82630,Kirei Las Cortes ,40.415170200000,-3.696794600000,(+34) 91 737 19 22,,"de San Agustín, 3",http://www.esmadrid.com/restaurantes/kirei-cortes
82603,Kirei Barajas,40.491103200000,-3.592673500000,(+34) 620 266 405,,"de la Hispanidad, s/n",http://www.esmadrid.com/restaurantes/kirei-barajas
82508,Lubora,40.452102800000,-3.696748000000,(+34) 91 126 16 50,hola@lubora.com,"Edgar Neville, 39",http://www.esmadrid.com/restaurantes/lubora
